Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
348300,4.45,46,1777,362,896,334,34,-118.45,5529.224508,19880.80802,186337.1413,483961.0012,551911.2221
466700,5.2121,32,2388,591,1009,556,33.98,-118.46,5951.235788,21494.49444,185250.9073,485113.9055,553049.6364
500001,6.1726,18,9430,2473,3408,2003,33.97,-118.46,6774.90025,21935.342,184413.1053,485981.6233,553912.334
500001,12.0088,16,895,181,237,149,33.96,-118.48,6822.379325,24076.89355,184804.5962,485701.9404,553616.5537
272000,2.8393,35,684,161,381,159,34,-118.41,9075.657319,16390.79909,183972.8045,486288.9987,554256.9175
366900,4.4228,23,5548,1245,2847,1229,33.99,-118.42,8509.494714,17661.88089,183705.0264,486567.3932,554526.7932
303900,4.3333,43,1432,308,782,303,33.99,-118.44,6819.885274,19371.20561,184892.8241,485405.3168,553355.6178
357200,6.2673,38,993,175,374,180,33.97,-118.39,11938.27628,16294.12854,180226.2666,490038.8511,558002.6763
361400,6.235,44,1097,186,513,185,33.97,-118.39,11938.27628,16294.12854,180226.2666,490038.8511,558002.6763
350800,6.5778,46,2198,352,839,335,33.97,-118.39,11938.27628,16294.12854,180226.2666,490038.8511,558002.6763
285700,3.3889,32,6699,1781,2725,1544,33.97,-118.37,12600.07626,14804.51746,179055.412,491206.8412,559178.8938
363600,6.8197,44,1877,314,877,320,33.96,-118.4,11327.21497,17686.32942,179964.0054,490319.2804,558274.4045
365900,6.2022,43,1464,224,581,232,33.97,-118.41,10315.83884,17849.93414,181408.5879,488874.7409,556829.7959
400000,3.2708,35,3259,967,2003,920,33.95,-118.38,10266.64416,16945.22474,177926.71,492345.4953,560305.1164
156400,3.8372,41,2475,532,1416,470,33.91,-118.29,11108.24863,16382.26073,169228.8477,501047.4186,569027.1795
179700,2.6618,19,2758,675,2047,591,33.88,-118.28,10705.36567,19442.30422,166051.9312,504210.7115,572182.9861
216700,2.6491,5,3559,869,2965,794,33.84,-118.31,7927.458805,24379.4064,164421.1151,505919.1452,573861.5467
175900,2.6368,25,2659,765,2629,726,33.82,-118.3,7579.744406,26340.81303,162136.1336,508231.7582,576169.6353
224200,3.163,13,3569,924,2159,880,33.79,-118.3,4798.663901,29618.59809,159636.9001,510839.282,578762.6293
171100,3.1779,41,2004,481,1658,456,33.8,-118.26,4622.400312,28087.62792,158036.9943,512279.9868,580227.4998
163100,3.35,36,1697,394,1274,396,33.8,-118.25,4792.904567,28053.30748,157437.4621,512860.0471,580812.0462
187500,1.3333,26,239,135,165,112,33.8,-118.23,5595.346837,28075.65071,156248.0947,514022.9716,581983.5635
191300,4.3816,28,1895,420,1422,389,33.79,-118.28,3778.608519,29351.11683,158409.3368,511990.9799,579924.4244
165400,2,10,3708,1016,2855,948,33.79,-118.29,4218.793297,29470.71985,159021.5846,511414.6564,579343.1171
154200,3.3427,16,1867,571,951,498,33.79,-118.29,4218.793297,29470.71985,159021.5846,511414.6564,579343.1171
174000,2.9375,31,1535,369,1291,340,33.79,-118.27,3530.746613,29260.13574,157800.1925,512568.2494,580506.5486
160100,3.2115,37,1212,304,1076,293,33.78,-118.28,2783.427456,30456.08166,157576.5087,512860.2126,580788.8474
141300,1.5369,39,1731,485,2115,478,33.77,-118.27,1370.322245,31476.92583,156131.3711,514305.8349,582234.6443
208300,1.2276,21,2442,719,1916,646,33.75,-118.28,1730.144613,33773.72701,155099.0208,515473.4958,583387.1339
285200,5.1269,6,6097,1270,2678,1226,33.76,-118.3,3295.084872,32908.05419,157168.7233,513455.2184,581363.1783
260500,2.9386,23,3075,860,1584,806,33.74,-118.3,3126.277012,35105.88922,155541.2567,515203.7864,583101.025
234500,2.0469,39,2602,802,2178,737,33.73,-118.28,2365.257148,35987.36025,153465.4235,517220.2918,585123.4689
243200,2.1935,52,2085,588,1767,516,33.73,-118.28,2365.257148,35987.36025,153465.4235,517220.2918,585123.4689
311900,4.7216,41,2168,357,1171,374,33.69,-118.33,4138.205616,41059.47288,153503.5318,517897.7093,585747.1352
300000,3.7596,36,3135,746,1815,697,33.71,-118.29,464.491984,38294.24058,152486.0088,518401.6186,586288.1018
332800,4.25,40,1933,475,902,412,33.71,-118.29,464.491984,38294.24058,152486.0088,518401.6186,586288.1018
287500,3.7282,8,2842,522,1624,510,33.68,-118.28,3824.303978,41526.24277,149448.0923,521603.137,589478.5971
367100,6,34,2377,362,1055,362,34.23,-118.23,34718.34458,19806.63732,195395.993,477851.3352,545881.1319
352700,5.3473,41,1912,308,896,314,34.23,-118.24,34050.02494,19769.47204,195868.1844,477228.5579,545259.4239
344400,6.6277,35,1666,280,788,273,34.24,-118.26,33560.73935,20932.44283,197771.2949,475165.8401,543197.5601
252000,4.1523,34,1722,406,926,371,34.22,-118.24,33288.64275,18657.69632,194916.1332,478047.5961,546079.5088
245600,3.5777,32,3817,886,1888,829,34.21,-118.24,32547.4442,17545.9426,193965.7829,478867.8131,546900.6223
366700,3.5781,37,4524,1005,2099,937,34.17,-118.23,30575.5801,13155.32238,189695.2134,482777.2163,550811.8585
429100,5.1718,31,3105,582,1359,547,34.16,-118.23,29973.95834,12048.96106,188751.2691,483602.2592,551637.1975
372900,5.1242,52,1532,292,631,275,34.17,-118.25,29061.62595,13107.77845,190671.8604,481544.3829,549579.4596
318600,3.8576,20,5949,1417,2593,1337,34.17,-118.26,28319.2139,13180.7535,191165.0669,480929.3175,548964.4315
351100,3.7321,20,3407,885,1883,870,34.16,-118.26,27668.28931,12076.72545,190228.5886,481757.3001,549792.318
238700,2.9148,15,5036,1299,3164,1175,34.16,-118.27,26918.85982,12225.43607,190727.5127,481144.1224,549178.9253
331200,5.5658,52,2332,433,1135,440,34.17,-118.28,26867.54481,13514.97471,192161.1204,479701.9068,547736.7312
257400,2.9491,49,1393,290,605,282,34.16,-118.28,26180.37134,12440.68455,191229.6368,480531.8549,548566.3206
178600,3,14,2981,894,1941,863,34.15,-118.26,27047.4295,10974.297,189294.0086,482586.422,550621.2028
298800,6.9408,52,850,162,493,160,34.16,-118.24,29196.58911,11987.7181,189240.4414,482986.372,551021.4567
200000,3.9054,14,3700,945,1681,905,34.16,-118.25,28427.79451,11997.02728,189732.8897,482371.3844,550406.496
192900,2.5924,19,4852,1465,3171,1332,34.15,-118.24,28609.09479,10876.25988,188300.8406,483813.5367,551848.6451
258300,3.0288,19,2294,716,1686,680,34.15,-118.23,29402.09359,10943.73248,187809.1635,484428.4471,552463.539
257700,3.3636,37,1644,395,959,383,34.13,-118.24,27531.39721,8653.721949,186427.3273,485471.2723,553506.0073
205000,2.5388,23,1336,396,1255,359,34.14,-118.26,26458.75099,9874.00396,188361.3551,483416.6774,551451.0814
287900,3.7015,27,4713,1169,2372,1077,34.19,-118.31,26358.38945,16490.35616,195532.741,476205.2457,544239.8009
328900,4.9886,36,759,136,372,135,34.2,-118.32,26575.09119,17869.42343,196967.2766,474763.2098,542797.794
361700,3.0625,42,724,149,420,150,34.19,-118.31,26358.38945,16490.35616,195532.741,476205.2457,544239.8009
172100,3.3205,5,5492,1549,2997,1405,34.18,-118.3,26219.65098,15123.2388,194098.2869,477647.3652,545681.8911
245100,4.2396,48,2584,483,1118,459,34.17,-118.33,23478.92749,15317.48825,194706.3325,476649.41,544681.3476
223100,3.1406,48,814,165,490,176,34.19,-118.34,24547.88491,17699.59113,197063.5352,474373.3378,542406.2087
219900,2.6827,43,1029,252,613,255,34.19,-118.34,24547.88491,17699.59113,197063.5352,474373.3378,542406.2087
209500,5.1814,46,1676,322,846,295,34.19,-118.36,23444.22891,18689.88347,198099.2135,473156.7175,541187.8298
247000,3.2125,46,1718,344,756,343,34.17,-118.34,22852.27776,15814.71122,195224.6202,476041.687,544072.6694
254500,3.6111,44,1717,391,848,353,34.16,-118.34,22039.73361,14907.3527,194308.1804,476877.5588,544907.3886
497400,3.5637,40,3068,756,1190,695,34.15,-118.34,21254.31661,14029.47251,193393.7905,477714.5542,545743.0942
450000,4.0893,16,1586,377,625,344,34.15,-118.34,21254.31661,14029.47251,193393.7905,477714.5542,545743.0942
153500,3.1212,39,1769,410,1499,390,34.29,-118.43,31114.39642,31508.59457,210909.8994,460565.0334,528599.0334
349900,6.5253,26,8254,1153,3460,1131,34.14,-117.83,51891.94745,39322.27768,170100.8241,510514.8917,578464.9274
309700,6.1321,27,3770,573,1606,562,34.13,-117.82,51324.96207,39961.89562,168728.8488,511952.6048,579903.4148
451400,8.2827,24,5745,735,2061,679,34.15,-117.87,51384.09606,36083.31233,172516.0788,507137.1655,575098.4227
166700,2.2442,42,2225,485,1544,464,34.14,-117.91,49051.82766,32238.21171,172947.9585,505358.0466,573338.0297
186700,3.875,32,1764,365,924,329,34.14,-117.88,50008.23822,34881.03228,171848.2336,507285.9809,575255.4293
283400,6.2089,33,2344,363,1098,359,34.14,-117.86,50719.78899,36652.71099,171136.3167,508575.2071,576537.1653
269500,5.4224,37,2655,415,1056,401,34.15,-117.87,51384.09606,36083.31233,172516.0788,507137.1655,575098.4227
209200,2.9375,30,2495,586,1139,559,34.14,-117.87,50356.81952,35765.98867,171490.134,507930.2024,575895.9519
245500,4.636,33,2383,428,1269,421,34.13,-117.86,49703.70327,36374.47142,170109.277,509368.5082,577334.924
228900,4.8304,25,3465,566,1722,536,34.12,-117.84,49491.34341,37931.58734,168379.9952,511451.6454,579414.9808
190500,3.5192,26,1664,344,1024,339,34.1,-117.79,49837.75455,42121.3106,164620.2926,516266.4693,584219.5492
167200,2.8818,50,2388,494,1241,459,34.1,-117.77,50854.35324,43949.25872,163971.228,517562.2432,585507.146
181800,2.4952,32,3241,895,1592,810,34.1,-117.72,53589.91367,48523.78927,162430.0555,520814.9171,588737.8623
289700,5.5,46,2477,458,1034,455,34.1,-117.72,53589.91367,48523.78927,162430.0555,520814.9171,588737.8623
154200,4.2639,26,2744,494,1411,465,34.08,-117.71,52464.14707,49255.91367,160028.1745,523037.5738,590966.8824
139100,4.0368,33,1067,194,600,201,34.08,-117.75,50136.22216,45579.23693,161248.8849,520438.1594,588384.64
113500,3.9784,18,3610,772,2899,765,34.07,-117.78,47594.46934,42759.34893,161175.9781,519289.5661,587252.5047
116300,3.7583,33,1694,333,1689,301,34.07,-117.79,47062.5708,41839.1725,161509.237,518644.7911,586611.43
116100,3.7933,34,975,192,870,183,34.07,-117.79,47062.5708,41839.1725,161509.237,518644.7911,586611.43
128800,3.2481,34,2742,491,1761,496,34.08,-117.72,51867.33009,48336.63287,160326.1617,522386.5956,590320.3249
135000,4.1339,34,4038,725,2716,759,34.07,-117.73,50423.49992,47360.81575,159580.2655,522524.8762,590467.9948
110700,2.1354,29,2452,700,3029,665,34.05,-117.74,48133.28071,46404.56113,157799.2989,523458.6327,591415.3252
129700,3.15,26,3827,814,3367,810,34.04,-117.73,47916.43151,47347.52576,156439.421,524897.4197,592854.8101
116400,3.7454,33,2318,464,1904,451,34.02,-117.74,45662.7206,46550.30585,154670.3639,525840.8211,593810.5744
113000,3.4464,36,2242,448,2052,447,34.04,-117.76,46091.59531,44584.70516,157401.805,522962.0664,590930.5959
267000,6.2734,14,17527,2751,8380,2676,33.99,-117.83,37710.12068,38748.71526,154713.3522,522495.4304,590502.095
267200,5.6015,33,4518,716,2037,764,34.08,-117.87,44279.14723,34559.20497,165357.8121,512713.2547,580702.7801
178000,4.0417,34,912,165,522,150,34.12,-117.88,47949.99574,34329.15928,169804.0038,508877.4802,576855.2167
157000,3.2383,18,2923,670,1751,656,34.11,-117.88,46926.54339,34104.29325,168783.5922,509675.0014,577656.6553
117600,2.6619,25,3076,856,2868,752,34.13,-117.9,48310.50793,32808.32768,171558.9277,506796.9188,574777.4658
124100,2.6629,33,1788,456,1787,361,34.12,-117.9,47268.62658,32534.76579,170541.8527,507595.1194,575579.4963
151400,3.3322,35,957,194,804,221,34.12,-117.9,47268.62658,32534.76579,170541.8527,507595.1194,575579.4963
126200,3.2202,24,2838,695,2151,645,34.11,-117.92,45597.57555,30494.25309,170285.3441,507117.1763,575111.254
152500,2.9107,28,441,106,504,108,34.07,-117.98,39275.14051,24370.23822,168688.8524,506543.5065,574562.7237
140600,2.851,18,1179,324,1296,331,34.09,-117.95,42496.28475,27374.40809,169451.2282,506818.7834,574826.8859
151800,2.2679,39,1076,338,1242,332,34.08,-117.96,41086.12154,26312.62088,168856.6461,506994.0624,575007.019
163900,3.9861,34,2192,431,1376,428,34.09,-117.93,43195.32369,29196.12025,168657.2716,508087.5524,576090.6962
165500,4.0167,35,1891,353,1093,382,34.09,-117.93,43195.32369,29196.12025,168657.2716,508087.5524,576090.6962
185200,4.1312,35,2108,408,1257,414,34.08,-117.92,42457.36366,29974.80261,167259.1323,509527.8752,577531.3927
217100,3.6625,33,2325,452,1170,445,34.08,-117.91,42788.1253,30891.17776,166870.274,510163.351,578164.2628
180400,2.9437,27,3341,728,1762,679,34.1,-117.89,45543.08927,33005.07159,168135.6739,509833.9729,577822.5254
249400,5.8519,36,1009,164,466,149,34.07,-117.9,42113.00649,31721.07684,165474.7848,511603.657,579604.9585
195500,3.2122,29,1699,399,1052,411,34.07,-117.92,41417.42454,29882.50749,166253.0275,510333.7516,578340.1253
204800,5.8722,34,1428,227,890,249,34.05,-117.95,38392.44062,27057.92975,165458.9323,510055.6931,578073.5136
167300,2.067,31,2017,462,1462,457,34.06,-117.96,39118.09864,26148.21458,166865.4208,508614.3814,576631.9575
160300,4.5417,33,1353,228,1079,237,34.06,-117.98,38273.27428,24306.82058,167698.9823,507356.0967,575377.3139
157300,2.5192,28,1686,417,1355,388,34.04,-117.97,36724.9599,25252.36605,165299.945,509611.5389,577634.8064
155800,3.7578,33,1453,326,1609,319,34.03,-117.95,36288.05119,27172.69437,163471.6017,511680.9532,579702.7898
158600,3.0904,36,1475,270,1149,284,34.05,-117.96,38112.86134,26136.67829,165872.0248,509426.2453,577445.9197
146900,4.025,34,1381,265,1020,268,34.04,-117.96,37050.94919,26172.42112,164880.1424,510239.2383,578260.8717
181900,3.7258,32,1993,388,1385,380,34.05,-117.96,38112.86134,26136.67829,165872.0248,509426.2453,577445.9197
160200,3.5592,36,1431,354,1367,334,34.04,-117.94,37646.52455,28012.78566,164053.0796,511497.1028,579515.1641
144100,4.2578,22,1919,411,1203,363,34.02,-117.95,35241.36106,27297.9206,162480.2353,512495.2657,580518.9039
162400,3.975,32,1819,375,1728,375,34.03,-117.92,37299.23513,29926.48567,162242.4237,513568.6626,581585.0422
178100,4.8854,30,1336,239,905,253,34.04,-117.93,37974.48252,28933.07894,163645.8828,512127.2619,580143.3866
226200,5.0704,15,14058,2486,8997,2497,34.02,-117.9,37074.37107,31871.04478,160440.3453,515640.9185,583655.5493
127200,3.375,35,3055,634,3738,615,34.01,-117.92,35270.17198,30195.14457,160245.7739,515192.8861,583213.4341
190600,3.75,29,1468,310,1390,276,34.04,-117.98,36288.78364,24332.40862,165723.8861,508984.6656,577009.4649
382500,6.6988,26,2988,397,1371,415,34,-117.99,31944.59938,24089.22257,162231.6856,511632.8625,579664.1435
152900,3.7459,33,3530,700,2959,679,34.01,-117.97,33592.61075,25653.6815,162341.4763,512060.0088,580087.9762
333500,6.2217,27,2275,346,1039,333,33.98,-117.98,30134.72365,25595.86422,159837.8099,513897.0939,581929.3807
183800,4.5163,34,2777,540,1954,522,34,-117.96,32836.44283,26780.64249,160928.3062,513502.3931,581530.4936
265200,5.5469,16,19059,3079,10988,3061,33.96,-117.88,32284.96355,35057.35558,153629.9223,521775.623,589798.797
219400,5.411,33,1620,283,868,275,34.14,-117.94,47886.08101,29617.22311,174085.2572,503437.2708,571426.9313
311800,6.101,42,1020,156,398,157,34.16,-118,47901.50134,25435.27364,178464.187,498008.2413,566008.6229
410400,7.2419,38,2726,398,1059,380,34.17,-118.06,44454.39015,21387.92868,181946.9197,493398.1292,561410.5771
273600,3.9464,32,3308,718,1803,667,34.13,-118.02,44163.25091,22339.42818,176305.7305,499159.1251,567172.7797
414800,3.8029,35,2454,458,1110,435,34.11,-118.02,42044.96451,21578.59238,174329.2432,500779.2034,568797.4634
223900,3.94,31,2647,539,1473,520,34.1,-118.03,40704.66799,20384.72233,173772.0706,500962.6515,568984.7327
500001,7.1885,37,1275,177,598,174,34.11,-118.04,41507.39618,19827.73615,175185.831,499521.5075,567543.3797
426500,5.1509,42,3677,627,1779,622,34.11,-118.05,41266.93535,18958.78132,175619.9153,498893.9172,566917.4378
500001,6.5989,44,2007,288,921,307,34.12,-118.04,42578.62899,20214.31329,176168.4331,498708.9982,566728.8864
235300,4.1488,38,2317,451,1155,426,34.1,-118.04,40438.36159,19496.99042,174204.7836,500335.1662,568358.8785
258100,3.244,36,1239,238,717,237,34.09,-118.06,38884.65671,17431.93537,174107.3332,499899.4126,567927.522
206800,3.7066,32,3214,718,2316,751,34.09,-118.08,38480.03478,15650.32784,175004.5968,498652.2497,566682.6289
175200,3.6944,29,2741,667,2449,677,34.08,-118.02,38889.6509,20834.11741,171375.8796,503217.9517,571242.0383
179200,3.6094,29,3402,747,2331,690,34.09,-118.01,40250.14035,21929.76567,171931.3961,503032.1091,571052.6774
184400,2.3929,30,2308,674,3034,691,34.07,-118.06,36730.99714,17035.49693,172163.4722,501536.1953,569566.7893
152000,3.1042,37,1091,269,905,242,34.07,-118.03,37535.39985,19783.00081,170830.9396,503407.6442,571434.7613
166800,2.2559,24,5684,1485,6626,1481,34.07,-118.01,38173.92921,21616.9427,169962.1336,504659.4877,572683.7569
135200,2.1094,24,2343,834,3537,824,34.06,-118.03,36485.57764,19704.21873,169853.8034,504224.9068,572253.4225
174500,2.1781,32,2286,654,2991,655,34.06,-118.05,35911.87241,17863.69531,170743.4541,502978.3049,571009.0031
162500,2.1406,45,531,164,722,166,34.06,-118.05,35911.87241,17863.69531,170743.4541,502978.3049,571009.0031
199300,3.5156,31,1370,284,1062,277,34.07,-118.07,36505.60434,16120.88129,172615.3488,500914.076,568945.614
137500,3.0536,34,1058,230,1043,229,34.05,-118.04,35133.17146,18766.80674,169323.8135,504420.5054,572451.3056
161700,2.1602,31,1135,355,1717,368,34.05,-118.01,36115.30668,21530.47174,167999.2253,506291.3944,574318.805
326100,5.5418,36,2415,394,1215,413,34.17,-118.07,43604.71959,20667.70357,182374.0583,492766.5045,560781.1364
326000,5.7051,35,2142,373,986,374,34.17,-118.07,43604.71959,20667.70357,182374.0583,492766.5045,560781.1364
483300,9.532,50,1430,186,620,201,34.19,-118.11,41220.83772,19649.44272,186070.8074,488625.1942,556643.3657
303900,4.7269,48,2539,425,930,364,34.19,-118.13,39600.50785,18552.03943,186955.7063,487367.4154,555389.2822
242200,2.92,43,1621,365,1015,329,34.19,-118.13,39600.50785,18552.03943,186955.7063,487367.4154,555389.2822
182100,4.1518,52,1786,306,1018,322,34.2,-118.15,38572.27536,18556.12448,188823.2707,485299.3295,553322.6754
184200,4.5,46,1505,261,857,269,34.2,-118.15,38572.27536,18556.12448,188823.2707,485299.3295,553322.6754
500001,9.8413,32,10626,1504,4353,1482,34.22,-118.19,36809.0431,19297.83156,192576.317,481165.3894,549191.4578
142100,2.2328,46,2230,488,1985,456,34.18,-118.15,37452.66205,16619.64484,186887.8481,486927.9914,554954.7398
218800,2.8472,44,1401,246,607,271,34.18,-118.17,35851.00108,15743.08818,187805.6647,485679.0565,553708.3555
154900,3.3125,42,1521,320,1118,311,34.18,-118.15,37452.66205,16619.64484,186887.8481,486927.9914,554954.7398
153500,3.5887,44,2195,449,1377,417,34.19,-118.16,37208.60331,17146.57876,188309.534,485487.1967,553513.7797
166700,4.375,38,1280,231,828,237,34.18,-118.17,35851.00108,15743.08818,187805.6647,485679.0565,553708.3555
309100,5.8309,52,1464,211,603,226,34.18,-118.13,39075.46643,17645.40105,185984.013,488180.3933,556204.1437
181300,1.2891,18,1711,383,1474,415,34.16,-118.15,36434.52655,14764.37865,184958.9109,488561.3379,556590.8939
261800,6.07,52,1576,239,696,249,34.16,-118.16,35607.70985,14246.12076,185420.9483,487938.3755,555969.0061
184100,3.6474,26,2193,558,1186,559,34.15,-118.11,39355.10011,16422.10882,182174.3534,491876.4047,559902.239
330200,5.3272,46,2863,513,1412,498,34.16,-118.1,40629.34866,17849.13996,182701.8825,491689.1222,559711.6348
199000,3.0096,32,978,227,543,211,34.15,-118.1,40210.42009,17123.08771,181727.6955,492502.7189,560527.0509
324400,3.5804,45,3066,659,1287,625,34.14,-118.1,39818.14448,16440.235,180755.0981,493317.4778,561343.4824
